NPN,LICENSE_NUMBER,NAME,LICENSE_TYPE,QUALIFICATION,ISSUE_DATE,EXPIRATION_DATE,CITY,STATE,POSTAL_CODE,PROVINCE,HOME_STATE,REPCRD,BDFIRMCRD,BROKERDEALER_NAME,GENDER,INSURANCE_LICENSE_FLAG,AGENT_EMAIL_VALIDATION_FLAG,INDEPENDENT_CONTRACTOR_FLAG,SELING_AGENT_FLAG,FIRM_ASSOCIATED,AGENT_DOB,SE2_HIRE_DATE,AUM_SELFREPORTED,RETIREMENT_PROD_SELLER,BRANCH_TYPE,STATE_REGISTERED,FIRST_POLICY_SOLD,AGENT_TENURE,PRIOR_FIRM_CRD,PRIOR_FIRM_LAST_DATE,PRIOR_FIRM_START_DATE
20389865,2867698,NATHAN DILLARD,Adjuster,Adjuster - P&C,1657843200000,2026-07-31,SENOIA,GA,30276,null,CA,580016,87022,World Insurance Associates LLC,M,1,1,1,1,1,83721600000,1619308800000,5669152,,Independent,"CA,SD",1622246400000,4.3,null,null,null
21016654,3127071,KYRSTAN FAIRWEATHER,Pers Lines Prop and Cas Agent,Personal Lines Prop and Cas,1706572800000,2026-06-30,HARRODSBURG,KY,40330,null,HI,924077,86334,AssuredPartners,M,1,1,,,1,198115200000,1499472000000,10274462,1,Wirehouse,HI,1510963200000,8.1,90843,2016-12-22,2011-07-18
8333415,1538101,KEITH NOBLE,General Lines Agent,"Life, Accident, Health & HMO",1227139200000,2027-03-31,ROGERS,AR,727588913,null,MA,243456,19323,Cross Insurance,M,1,1,,,1,-200620800000,1673136000000,7257035,1,Regional,"MA,WI,GA",1687996800000,2.6,73772,2018-12-20,2015-08-21
6780919,2662508,KYLE MEDIGER,General Lines Agent,Property and Casualty,1619481600000,2027-05-31,PARKER,CO,80138,null,NC,629813,91965,Kapnick Insurance Group,F,1,1,,1,1,112492800000,1681862400000,7047410,,Independent,NC,1683417600000,2.3,null,null,null
16931992,2041146,CHRISTOPHER YAMBAO,General Lines Agent,"Life, Accident, Health & HMO",1445904000000,2026-12-31,SACRAMENTO,CA,958298726,null,NC,435876,53069,Unison Risk Advisors,M,1,1,1,,1,-268272000000,1628035200000,0,,Independent,"NC,CO,KS,WV",1634515200000,4,null,null,null
19467122,2508015,LAMETRIUES BELL,Adjuster,Adjuster - All Lines,1586131200000,2026-09-30,DALLAS,TX,752484071,null,MO,472892,35647,King Risk Partners,M,1,1,1,1,1,625622400000,1425340800000,1926999,,Independent,MO,1426291200000,10.5,92603,2010-03-17,2005-09-26
16865222,2049821,LISA PITTSLEY,General Lines Agent,"Life, Accident, Health & HMO",1448841600000,2026-10-31,SCHOFIELD,WI,544765340,null,MA,452754,61205,CCIG,M,1,1,,,1,789177600000,1481846400000,38042816,1,Independent,MA,1494720000000,8.7,null,null,null
21527116,3309873,CANDYCE BAILEY,General Lines Agent,"Life, Accident, Health & HMO",1742342400000,2027-06-30,CARROLTON,TX,75010,null,ME,115855,68704,EPIC Insurance Brokers & Consultants,F,1,1,,1,1,600566400000,1228521600000,2149145,1,Regional,"ME,HI",1238803200000,16.7,null,null,null
18708699,2676189,SEAN SHELLIE,Adjuster,Adjuster - All Lines,1622160000000,2025-12-31,CLAYTON,NC,275205061,null,CO,272767,35504,Crest Insurance Group,M,1,1,,,1,370224000000,1561075200000,0,,Independent,"CO,GA,TX,AZ",1561593600000,6.2,85514,2015-09-10,2011-09-22
21069679,3130780,JORELL LACY,Adjuster,Adjuster - All Lines,1707264000000,2026-09-30,ROCKWALL,TX,75032,null,VA,202861,73372,Oakbridge Insurance Agency LLC,M,1,,,1,1,-185932800000,1557100800000,14133303,1,Independent,"VA,NC",1569888000000,6.3,53395,2017-07-03,2016-06-05
17291399,1920138,JHADA MIMS,Adjuster,Adjuster - P&C,1402444800000,2025-12-31,FORT WORTH,TX,76119,null,IA,641328,52998,Sihle Insurance Group Inc.,F,1,1,,,1,724982400000,1119744000000,0,,Wirehouse,IA,1122508800000,20.1,37018,2004-08-05,2003-07-02
19889897,2678229,DIAMOND BURNETTE,General Lines Agent,"Life, Accident, Health & HMO",1622678400000,2027-09-30,WESLEY CHAPEL,FL,335445158,null,PA,607030,25754,R&R Insurance Services Inc.,M,1,1,,,1,-151113600000,1242432000000,0,,Regional,PA,1253232000000,16.3,27339,2007-08-24,2000-05-21
17764880,2041763,CAITLAND RODGERS,General Lines Agent,Property and Casualty,1446076800000,2027-04-30,MURPHY,TX,75094,null,NJ,531048,52975,IMA,F,1,1,,,1,55036800000,1252713600000,0,,Independent,"NJ,WA",1261353600000,15.9,38258,2007-01-18,2004-01-20
20661358,2986407,DIOHOM ORAMA,Pers Lines Prop and Cas Agent,Personal Lines Prop and Cas,1680652800000,2025-12-31,MIAMI,FL,33126,null,NE,787955,83611,Keystone Agency Partners LLC,F,1,1,1,1,1,296265600000,1187568000000,1155218,,Wirehouse,"NE,OH,WV",1193184000000,18,24416,2005-05-12,2002-04-18
21462713,3290441,DAVID MARTINEZ,General Lines Agent,Property and Casualty,1738627200000,2027-09-30,GARLAND,TX,75041,null,MT,358322,71808,Crest Insurance Group,M,1,1,,,1,611798400000,1451606400000,6929094,1,Wirehouse,MT,1453420800000,9.6,null,null,null
20857155,3069491,BRAYAN RIOS GRANJA,General Lines Agent,"Life, Accident, Health & HMO",1695081600000,2025-10-31,AUSTIN,TX,78747,null,IL,106605,25488,Highstreet Insurance Partners,M,1,1,,,1,-66355200000,1623456000000,9718084,,Independent,"IL,WI,MA",1627084800000,4.2,51567,2015-12-21,2010-10-11
21222396,3197411,YURSEL KONICA,General Lines Agent,"Life, Accident, Health & HMO",1719964800000,2026-08-31,NAPLES,FL,34119,null,ND,495308,26876,Robertson Ryan Insurance,F,1,1,1,,1,499996800000,1286236800000,7303061,1,Wirehouse,"ND,ID,ME",1287187200000,14.9,84447,2006-02-15,2001-02-21
20968764,3149719,KIMBERLEY MOORE,Life Agent,Life Agent/Agency,1710806400000,2026-10-31,MARION,IN,46952,null,CA,163043,65488,Acrisure LLC,M,1,1,,1,1,546134400000,1472688000000,5176768,,Wirehouse,CA,1482451200000,9,64937,2015-11-18,2010-08-10
16207913,1683482,RICHARD NGUYEN,General Lines Agent,Property and Casualty,1303862400000,2026-04-30,HOUSTON,TX,77083,null,TN,283792,80793,Acrisure LLC,M,1,1,1,1,1,-66268800000,1375747200000,0,,Wirehouse,"TN,DC",1381795200000,12,78820,2010-12-22,2009-06-18
1632183,1324724,MARK WEBER,General Lines Agent,"Life, Accident, Health & HMO",1116892800000,2025-11-30,ANAHEIM,CA,928082267,null,OH,949521,49737,Keystone Agency Partners LLC,M,1,1,,1,1,164332800000,1374624000000,6704081,,Independent,"OH,MA",1388793600000,12.1,27826,2008-05-18,2007-03-05
20215639,2900792,JASON SIPPLE,Life Agent,Life Agent/Agency,1663718400000,2026-10-31,OCOEE,FL,34761,null,MO,750909,65356,Kaplansky Insurance,F,1,1,,,1,-44236800000,1197849600000,18846209,1,Independent,"MO,WV,OR,SC",1208563200000,17.7,null,null,null
10147600,2207176,CARLOS LUGO,General Lines Agent,"Life, Accident, Health & HMO",1500940800000,2025-10-31,MCKINNEY,TX,750702794,null,NY,552275,61564,Unison Risk Advisors,M,1,,,1,1,945993600000,1397088000000,6887140,1,Independent,"NY,TN,NV,HI",1397952000000,11.4,null,null,null
21053485,3124092,MICHAEL EDWARD GRAHAM II,General Lines Agent,"Life, Accident, Health & HMO",1705968000000,2026-02-28,AUSTIN,TX,78748,null,NH,311119,71041,The Daniel and Henry Company,M,1,1,,,1,772416000000,1449273600000,7526573,1,Wirehouse,NH,1456531200000,9.7,null,null,null
21279733,3218651,BRIANNA MEREDITH,Pers Lines Prop and Cas Agent,Personal Lines Prop and Cas,1724025600000,2026-06-30,ALEXANDRIA,VA,22302,null,HI,743924,40311,Rate Insurance LLC,M,1,1,,1,1,168220800000,1612828800000,3053393,,Wirehouse,"HI,NH,UT",1613692800000,4.5,79163,2018-02-02,2013-06-12
17200415,2280940,BERNIETTA SHERROD,Pers Lines Prop and Cas Agent,Personal Lines Prop and Cas,1521158400000,2027-06-30,TAMPA,FL,336032412,null,IL,150611,78484,Cross Insurance,F,1,,1,,1,968457600000,1414281600000,49166464,1,Bank,"IL,MA",1425081600000,10.8,58014,2014-02-04,2011-10-20
18556438,2228916,ADELA ACOSTA-VAILLANT,General Lines Agent,"Life, Accident, Health & HMO",1506643200000,2027-06-30,KATY,TX,774492136,null,VT,870202,24372,World Insurance Associates LLC,M,1,1,1,,1,527385600000,1616544000000,2261001,,Wirehouse,VT,1620259200000,4.4,77418,2016-01-30,2013-07-26
10148792,1482216,EMMA CONTRERAS,County Mutual Agent,County Mutual,1199923200000,2026-06-30,HOUSTON,TX,77076,null,NY,458303,18665,TWFG,F,1,1,,1,1,294278400000,1459555200000,0,,Independent,NY,1471824000000,9.4,null,null,null
20247186,2803353,NICHOLAS STELL,Adjuster,Adjuster - All Lines,1645574400000,2026-12-31,DESOTO,TX,75115,null,OK,900693,68542,The Liberty Company Insurance Brokers,M,1,1,,1,1,-17280000000,1130716800000,9018542,1,Independent,"OK,VA,ME",1143158400000,19.8,59024,2002-01-10,1995-06-29
1248590,852507,CODY HUNTER,General Lines Agent,"Life, Accident, Health & HMO",765763200000,2026-04-30,SUGARLAND,TX,77479,null,OK,702501,22892,The Daniel and Henry Company,M,,1,,1,1,160444800000,1192924800000,3309477,,Wirehouse,"OK,RI,WI",1200182400000,17.8,null,null,null
20326182,3157911,SHAUN LEWIS,General Lines Agent,"Life, Accident, Health & HMO",1712275200000,2026-09-30,EAST PEORIA,IL,61611,null,NE,873373,94116,OneDigital,F,1,1,1,1,1,112665600000,1523923200000,5294878,1,Wirehouse,"NE,WY",1525305600000,7.3,71925,2015-06-25,2011-08-25
1311908,919405,EMMY EPPERSON,General Lines Agent,"Life, Accident, Health & HMO",850780800000,2025-12-31,IRVING,TX,750634285,null,NC,635765,69189,Signers National LLC,M,,1,,1,1,308275200000,1117756800000,31012509,1,Independent,"NC,ID,VT",1123113600000,20.2,86575,2001-03-08,1998-05-23
1162105,1118099,MARIA TAMEZ,General Lines Agent,Property and Casualty,1004313600000,2026-10-31,LAREDO,TX,78046,null,LA,914778,40338,Trucordia,F,1,,1,,1,885254400000,1619136000000,5483793,1,Wirehouse,"LA,CO,CT",1622073600000,4.3,61887,2017-04-27,2012-01-28
8411882,1426025,TERRI HEID-RANKIN,Adjuster,Adjuster - P&C,1167177600000,2027-02-28,WINGATE,NC,281749505,null,LA,327263,75157,Kaplansky Insurance,F,1,1,1,,1,7344000000,1434844800000,0,,Independent,"LA,ND",1438300800000,10.2,13453,2012-07-27,2010-01-03
21310652,3225621,ALEXIS VEIT,Life Agent,Life Agent/Agency,1725408000000,2026-07-31,ROSENBERG,TX,774713156,null,IL,170459,60167,Unison Risk Advisors,F,1,1,,,1,917395200000,1428624000000,8471371,1,Independent,IL,1442188800000,10.4,27216,2014-07-14,2007-09-25
18486098,2207200,ASHLEIGH DUELL,Adjuster - DHS Texas,Adjuster - P&C DHS TX,1500940800000,2025-11-30,SAN ANTONIO,TX,782880001,null,NH,240451,53510,Premier Group Insurance Inc.,F,1,1,,1,1,542937600000,1706400000000,0,,Independent,"NH,UT,VT",1713916800000,1.5,53711,2022-06-26,2016-02-01
18484284,2502343,JIANG ZHU,Life Agent,Life Agent/Agency,1584316800000,2026-06-30,SAN GABRIEL,CA,91776,null,NV,702861,35074,The Mahoney Group,M,,1,,1,1,-133315200000,1206662400000,3633588,,Independent,"NV,MA",1217808000000,17.4,24330,2005-07-17,2004-04-22
21328163,3234586,NORMA RUIZ,Adjuster,Adjuster - P&C,1726704000000,2026-03-31,SAN ANTONIO,TX,78288,null,IL,979832,85670,World Insurance Associates LLC,M,1,1,1,1,1,-159235200000,1502841600000,9581782,,Wirehouse,IL,1507161600000,8,30437,2016-01-21,2013-12-03
15817971,2524715,RUCHI RANGARAJU,General Lines Agent,"Life, Accident, Health & HMO",1590537600000,2026-04-30,WEST WINDSOR,NJ,085501117,null,ME,384598,51025,BroadStreet Partners Inc.,M,1,1,,,,741571200000,1317600000000,2570640,1,Wirehouse,"ME,GA,DC,VT",1320105600000,13.9,76076,2007-09-17,2005-05-06
20198757,2785429,ROBERTO RODRIGUEZ,General Lines Agent,Property and Casualty,1641859200000,2026-03-31,FORT WORTH,TX,76120,null,HI,974963,17652,James G Parker Insurance Associates,M,1,1,1,1,1,748483200000,1227398400000,4481868,1,Independent,"HI,AL,AK",1227744000000,16.7,null,null,null
4041537,2210214,DEBRA BERNAL,General Lines Agent,"Life, Accident, Health & HMO",1501804800000,2027-01-31,TAMPA,FL,336460128,null,NY,602596,77889,Home Services Insurance,M,1,1,1,1,1,767836800000,1412035200000,8376072,1,Independent,"NY,IL,MN",1414368000000,10.9,null,null,null
21427980,3277712,ANGELA AMOS,Adjuster,Adjuster - All Lines,1735776000000,2027-06-30,DALLAS,TX,75232,null,LA,308712,62882,Superior Insurance Partners,M,,,,,1,-219369600000,1733356800000,8168008,,Wirehouse,"LA,VT,ME,NV",1740009600000,0.7,null,null,null
21393061,3262995,ALAIN CHAKAM,General Lines Agent,"Life, Accident, Health & HMO",1732060800000,2026-09-30,FORT WORTH,TX,76244,null,IL,567610,77920,OneDigital,M,1,1,1,1,1,669340800000,1716249600000,5339695,,Independent,"IL,PA,VA",1717977600000,1.2,40462,2019-10-05,2017-07-14
1159981,1023098,WILLIAM WOODARD,General Lines Agent,"Life, Accident, Health & HMO",524448000000,2027-07-31,FORT WORTH,TX,761075734,null,WI,826692,87354,The MJ Companies,F,1,1,,1,1,580521600000,1240444800000,6963558,1,Independent,"WI,HI",1248566400000,16.3,null,null,null
21368913,3252365,OMAR ALMAGUER OCANA,General Lines Agent,"Life, Accident, Health & HMO",1730073600000,2026-02-28,PFLUGERVILLE,TX,78660,null,SC,785646,30364,Moreton & Company,F,1,1,,1,1,450144000000,1530748800000,63383283,1,Regional,SC,1535068800000,7.1,null,null,null
17970796,2663949,JAIMIE STACHOWIAK,General Lines Agent,"Life, Accident, Health & HMO",1619740800000,2025-07-31,SYLVANIA,OH,435608501,null,OR,253659,58819,Kaplansky Insurance,F,1,1,,1,1,654998400000,1303948800000,0,,Wirehouse,"OR,NJ,ME,CA",1304812800000,14.3,38013,2006-10-15,2002-05-21
17162115,1886236,CRAIG THOMPSON,Escrow Officer,NONE,1154476800000,2026-06-30,DALLAS,TX,752022758,null,IN,869735,60385,"Bowen, Miclette & Britt Insurance Agency LLC",M,1,1,,,1,621561600000,1639267200000,9449971,,Bank,"IN,KS",1649116800000,3.7,null,null,null
20527983,3204212,MICHAEL COLE,General Lines Agent,Property and Casualty,1721260800000,2026-03-31,BIRMINGHAM,AL,352599045,null,NH,630250,31528,Hausmann Group,M,1,1,,1,1,278812800000,1358035200000,2076775,,Independent,"NH,MT,IA",1362355200000,12.6,96566,2011-10-01,2004-07-04
20372208,2856359,COLE MCCOOL,General Lines Agent,"Life, Accident, Health & HMO",1655769600000,2026-08-31,SAN ANTONIO,TX,78257,null,CA,436443,56507,OVD Insurance,F,1,1,,1,1,243216000000,1564790400000,2264081,1,Independent,"CA,NJ",1570233600000,6,null,null,null
1708255,991999,THOMAS AMMONS,General Lines Agent,"Life, Accident, Health & HMO",948153600000,2025-11-30,MIDDLETOWN,NY,109405046,null,CT,979036,14443,Inszone Insurance,F,1,1,1,1,1,-364003200000,1158192000000,2480380,1,Regional,CT,1167955200000,18.9,36917,2005-03-12,2002-11-12
18212248,2317477,RYAN TAMBOURINE,General Lines Agent,Property and Casualty,1531958400000,2026-03-31,LIBERTYVILLE,IL,600481131,null,NE,534447,76521,Dean & Draper Insurance Agency LP,F,,1,,1,1,-176860800000,1314489600000,2442639,,Wirehouse,"NE,NM",1314489600000,14,48849,2009-01-09,2001-07-15
20631009,2967853,RAUL CARRILLO MONTANO,General Lines Agent,"Life, Accident, Health & HMO",1677456000000,2025-08-31,EL PASO,TX,79912,null,VT,436107,96261,Haas & Wilkerson Insurance,M,1,1,1,1,1,-328579200000,1465516800000,8378743,1,Independent,"VT,NM",1480636800000,9.2,17999,2015-01-03,2008-04-17
651214,1949300,LONNIE ANDERSON,General Lines Agent,Property and Casualty,1412812800000,2027-09-30,MORRIS,MN,56267,null,MO,752666,48982,Starkweather & Shepley Insurance Brokerage Inc.,M,1,1,,1,1,269395200000,1384560000000,8711144,,Independent,"MO,IL",1390608000000,11.7,90639,2008-06-16,2002-06-17
1242179,2170840,CYNTHIA BROWN-VICKERS,General Lines Agent,"Life, Accident, Health & HMO",1489104000000,2025-10-31,ROUND ROCK,TX,786649318,null,RI,304145,98407,Tompkins Insurance Agencies Inc.,F,1,1,,1,1,100137600000,1432252800000,0,,Regional,"RI,MO,MI,KY",1435104000000,10.2,85396,2014-07-12,2008-04-06
11733067,2160665,AMY HUGHES,Adjuster,Adjuster - All Lines,1485475200000,2027-07-31,HAMILTON,OH,450131864,null,AL,618449,38942,The Daniel and Henry Company,M,1,1,1,1,1,-304387200000,1410739200000,687165,,Regional,"AL,MO",1414108800000,10.9,24983,2010-05-29,2005-12-24
19716022,2599861,MICHELLE MINOR-YOUNG,Adjuster,Adjuster - All Lines,1605657600000,2026-02-28,RICHARDSON,TX,75081,null,ND,620377,54254,Ross & Yerger Insurance,M,1,1,,1,1,-286329600000,1366934400000,6186051,,Wirehouse,"ND,NY,WA",1376092800000,12.3,21974,2008-07-14,2006-06-01
19502017,2882754,ROSE FRIMPONG,General Lines Agent,"Life, Accident, Health & HMO",1660608000000,2026-02-28,ANKENY,IA,50023,null,FL,441821,51967,Mackoul Risk Solutions LLC.,M,1,1,,1,1,-152496000000,1459900800000,0,,Independent,"FL,DE",1463616000000,9.4,59994,2014-03-04,2012-11-25
20676529,2993851,LOLITA MCKENZIE,Adjuster,Adjuster - All Lines,1681862400000,2025-11-30,ALLEN,TX,75013,null,NJ,913707,18379,Cross Insurance,M,1,1,,1,1,624844800000,1457222400000,8620466,1,Wirehouse,"NJ,SD",1468281600000,9.4,null,null,null
20524489,2961820,ANGEL BARRIOS,Adjuster,Adjuster - All Lines,1676246400000,2025-10-31,PHOENIX,AZ,85041,null,AZ,519793,58342,Reliance Partners,M,1,1,1,,1,88819200000,1481500800000,8079259,,Regional,"AZ,IA,MD,VT",1486944000000,8.7,null,null,null
6836795,2590440,ROBERT FREER,General Lines Agent,"Life, Accident, Health & HMO",1603670400000,2026-02-28,ASHBURN,VA,201475249,null,LA,423159,77568,Crest Insurance Group,M,1,,1,1,1,123292800000,1662249600000,4192964,,Wirehouse,"LA,FL,MS",1677715200000,2.9,18579,2020-09-06,2014-07-03
8506500,2265837,KARL NEW,Adjuster - DHS Texas,Adjuster - All Lines DHS TX,1517356800000,2026-09-30,WILLOW GROVE,PA,190901008,null,CT,586298,96500,Buckner Company,M,1,1,1,1,1,964915200000,1521849600000,0,,Independent,CT,1529280000000,7.4,60474,2016-12-29,2012-11-28
21211264,3184157,RITA WALIZER PICK,General Lines Agent,Property and Casualty,1717545600000,2026-09-30,KINGSVILLE,TX,78364,null,NE,395234,60740,Buckner Company,M,,1,1,1,1,-264211200000,1645747200000,8164867,,Independent,"NE,UT",1651536000000,3.5,89136,2019-06-04,2011-09-07
7895118,1937508,JOE ABBOTT,General Lines Agent,"Life, Accident, Health & HMO",1409097600000,2027-01-31,CEDAR CREEK,TX,786124400,null,NY,348284,45837,James G Parker Insurance Associates,F,1,,,1,1,709689600000,1719964800000,7330529,,Independent,"NY,RI",1734739200000,1.1,14460,2022-08-25,2016-10-15
17369549,1941863,CRISTIAN VELAZQUEZ CEREZO,General Lines Agent,"Life, Accident, Health & HMO",1410652800000,2027-07-31,ITALY,TX,766513894,null,TX,666024,82012,Lawley Insurance,F,1,,,1,1,-195868800000,1350172800000,6694294,1,Wirehouse,TX,1361577600000,12.8,36703,2010-02-26,2008-04-28
18395475,3251026,TERRANCE TAFFE,General Lines Agent,"Life, Accident, Health & HMO",1729728000000,2026-09-30,OLATHE,KS,66062,null,NV,916826,79050,The Mahoney Group,F,1,1,1,1,1,-110160000000,1720396800000,1603733,1,Independent,"NV,IA",1726358400000,1.1,null,null,null
3550399,2021023,RAYMOND BONGIOVANNI,Adjuster - DHS Texas,Adjuster - All Lines DHS TX,1438646400000,2025-10-31,SMITHTOWN,NY,11787,null,KS,182696,20453,Watkins Insurance Group,F,1,1,1,1,1,-108777600000,1152662400000,7011535,,Independent,"KS,AL",1155254400000,19.1,96629,2004-12-24,2002-08-17
20857323,3068927,ARTAN AUSTIN,Adjuster,Adjuster - All Lines,1695081600000,2025-12-31,AUBREY,TX,76227,null,SD,683091,86561,Oakbridge Insurance Agency LLC,F,1,1,,,1,584236800000,1540684800000,2487599,1,Independent,"SD,DC",1548374400000,6.8,null,null,null
20848885,3069650,HUNTER ORTIZ,Pers Lines Prop and Cas Agent,Personal Lines Prop and Cas,1695081600000,2025-09-30,LINCOLN,RI,02865,null,VA,925083,56049,Acrisure LLC,F,1,1,,,1,-105667200000,1486857600000,7082751,,Regional,VA,1489968000000,8.5,null,null,null
20062878,3123248,ANTHONY BURKE,General Lines Agent,"Life, Accident, Health & HMO",1705881600000,2026-05-31,MIDLOTHIAN,VA,23112,null,DC,204717,11493,Cross Insurance,F,1,1,,,1,181958400000,1310342400000,0,,Independent,"DC,NH,UT,MN",1316390400000,14.1,67444,2007-03-09,2003-03-16
8822430,2002828,BRANDIN HEIDBREDER,Adjuster - DHS Texas,Adjuster - P&C DHS TX,1431907200000,2026-05-31,ELIZABETH,CO,801077905,null,NE,475863,21671,Swingle Collins & Associates Inc.,M,1,1,1,1,1,589075200000,1615939200000,2732971,1,Wirehouse,"NE,NV",1625097600000,4.4,64480,2017-01-23,2012-10-09
19889691,2663580,KEDEGRA BLUNT,Life Agent,Life Agent/Agency,1619654400000,2025-12-31,HOUSTON,TX,77088,null,AK,771217,63578,TRICOR Insurance,M,,1,1,1,1,348019200000,1721952000000,15757903,1,Independent,"AK,RI,OK,CA",1734393600000,1.1,60045,2022-07-03,2021-03-28
18911920,2341156,SANTOS REYES,General Lines Agent,"Life, Accident, Health & HMO",1538006400000,2026-11-30,HALTOM CITY,TX,761376237,null,RI,490331,85181,Mackoul Risk Solutions LLC.,F,1,1,1,1,1,-37670400000,1290211200000,0,,Independent,"RI,NM,GA",1301443200000,14.7,60461,2007-02-15,2001-04-30
19192212,3220062,JASMINE BOOKER,Adjuster,Adjuster - P&C,1724284800000,2026-05-31,FLORENCE,AZ,85132,null,OH,478781,40749,Energy Insurance Agency,M,1,1,,,1,765158400000,1527897600000,1584595,1,Bank,"OH,CT,NM,UT",1534377600000,7.2,null,null,null
21233549,3242107,KEMAL MITCHELL,General Lines Agent,"Life, Accident, Health & HMO",1728000000000,2026-11-30,WEST PALM BEACH,FL,334111842,null,NM,754450,91483,Energy Insurance Agency,F,1,1,,1,1,845424000000,1579737600000,2219046,,Independent,NM,1579824000000,5.6,28935,2018-07-25,2011-06-28
1312627,1119892,RICHARD ARRIAGA,General Lines Agent,Property and Casualty,1005177600000,2026-05-31,DALLAS,TX,75211,null,AK,980424,26502,"Bowen, Miclette & Britt Insurance Agency LLC",M,1,1,,,1,25228800000,1424476800000,3643544,,Independent,AK,1435017600000,10.5,null,null,null
21669474,3368645,WESLEY HURST,General Lines Agent,Property and Casualty,1753660800000,2027-12-31,WACO,TX,767086156,null,VT,174340,98705,Lawley Insurance,M,,1,,1,,-149731200000,1721260800000,10944708,1,Independent,VT,1721520000000,1.1,58638,2020-09-10,2017-08-20
10425656,2248547,CYNTHIA MARTINEZ,General Lines Agent,Property and Casualty,1511222400000,2026-06-30,EL PASO,TX,799125325,null,FL,128636,56072,Turner Surety & Insurance Brokerage,M,1,1,,,1,114912000000,1433721600000,18983844,1,Independent,FL,1435363200000,10.2,34019,2013-02-08,2005-05-13
21277272,3232870,BALEE MILLER,General Lines Agent,"Life, Accident, Health & HMO",1726531200000,2026-08-31,CHATTANOOGA,TN,37421,null,WV,895749,14905,Moreton & Company,M,1,1,1,,1,337737600000,1532822400000,8003002,,Wirehouse,"WV,WI",1546905600000,7,34064,2015-03-04,2013-07-15
16307055,1970636,PATRICK MCEWEN,General Lines Agent,"Life, Accident, Health & HMO",1420675200000,2027-06-30,HOFFMAN ESTATES,IL,601692071,null,CT,632954,84930,BroadStreet Partners Inc.,F,1,1,1,1,1,247795200000,1122681600000,2285767,,Independent,"CT,IN,MA,NE",1131062400000,20,17942,2000-03-20,1994-12-05
